timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2018/08/25 01:57:10,001e06113cf1,metsense,bmp180,temperature,28567,50.5
2018/08/25 01:57:10,001e06113cf1,metsense,htu21d,humidity,42478,75.02
2018/08/25 01:57:10,001e06113cf1,metsense,htu21d,temperature,24836,19.74
2018/08/25 01:57:10,001e06113cf1,metsense,tsys01,temperature,9644276,19.51
2018/08/25 01:57:11,001e06113d22,metsense,bmp180,pressure,9643104,938.39
2018/08/25 01:57:11,001e06113d22,metsense,bmp180,temperature,27540,44.6
2018/08/25 01:57:11,001e06113d22,metsense,htu21d,humidity,49374,88.17
2018/08/25 01:57:11,001e06113d22,metsense,htu21d,temperature,24688,19.35
2018/08/25 01:57:11,001e06113d22,metsense,tsys01,temperature,9622936,18.79
2018/08/25 01:57:11,001e0611462f,metsense,bmp180,pressure,9637152,935.09
2018/08/25 01:57:11,001e0611462f,metsense,bmp180,temperature,27358,43.6
2018/08/25 01:57:11,001e0611462f,metsense,htu21d,humidity,42298,74.67
2018/08/25 01:57:11,001e0611462f,metsense,htu21d,temperature,24464,18.74
2018/08/25 01:57:11,001e0611462f,metsense,tsys01,temperature,9627444,18.95
2018/08/25 01:57:14,001e0610b9e9,metsense,bmp180,pressure,10738624,1018.1
2018/08/25 01:57:14,001e0610b9e9,metsense,bmp180,temperature,24468,26.1
2018/08/25 01:57:14,001e0610b9e9,metsense,htu21d,humidity,42366,74.8
2018/08/25 01:57:14,001e0610b9e9,metsense,htu21d,temperature,24660,19.27
2018/08/25 01:57:14,001e0610b9e9,metsense,tsys01,temperature,9655970,19.91
2018/08/25 01:57:14,001e0610bbff,metsense,bmp180,pressure,9926800,992.68
2018/08/25 01:57:14,001e0610bbff,metsense,bmp180,temperature,NA,19.4
2018/08/25 01:57:14,001e0610bbff,metsense,tsys01,temperature,NA,19.47
2018/08/25 01:57:14,001e0610fb4c,metsense,bmp180,pressure,9926600,992.66
2018/08/25 01:57:14,001e0610fb4c,metsense,bmp180,temperature,NA,19.5
2018/08/25 01:57:14,001e0610fb4c,metsense,tsys01,temperature,NA,19.42
2018/08/25 01:57:14,001e061130f4,metsense,bmp180,pressure,10710624,990.7
2018/08/25 01:57:14,001e061130f4,metsense,bmp180,temperature,23106,17.2
2018/08/25 01:57:14,001e061130f4,metsense,htu21d,humidity,42122,74.34
2018/08/25 01:57:14,001e061130f4,metsense,htu21d,temperature,25080,20.4
2018/08/25 01:57:14,001e061130f4,metsense,tsys01,temperature,9671666,20.44
2018/08/25 01:57:15,001e0610bc12,metsense,bmp180,temperature,28806,51.9
2018/08/25 01:57:15,001e0610bc12,metsense,htu21d,humidity,43442,76.86
2018/08/25 01:57:15,001e0610bc12,metsense,htu21d,temperature,24828,19.72
2018/08/25 01:57:15,001e0610bc12,metsense,tsys01,temperature,9650870,19.74
2018/08/25 01:57:15,001e06115365,metsense,bmp180,pressure,10195424,1027.12
2018/08/25 01:57:15,001e06115365,metsense,bmp180,temperature,29092,53.5
2018/08/25 01:57:15,001e06115365,metsense,htu21d,humidity,40514,71.27
2018/08/25 01:57:15,001e06115365,metsense,htu21d,temperature,25184,20.68
2018/08/25 01:57:15,001e06115365,metsense,tsys01,temperature,9708648,21.7
2018/08/25 01:57:16,001e0610e537,metsense,bmp180,pressure,10590560,988.33
2018/08/25 01:57:16,001e0610e537,metsense,bmp180,temperature,23730,21.3
2018/08/25 01:57:16,001e0610e537,metsense,htu21d,humidity,41574,73.29
2018/08/25 01:57:16,001e0610e537,metsense,htu21d,temperature,24760,19.54
2018/08/25 01:57:16,001e0610e537,metsense,tsys01,temperature,9645850,19.57
2018/08/25 01:57:16,001e0610eef4,metsense,bmp180,pressure,9915300,991.53
2018/08/25 01:57:16,001e0610eef4,metsense,bmp180,temperature,NA,19.4
2018/08/25 01:57:16,001e0610eef4,metsense,htu21d,humidity,NA,79.37
2018/08/25 01:57:16,001e0610eef4,metsense,htu21d,temperature,NA,19.66
2018/08/25 01:57:16,001e0610eef4,metsense,tsys01,temperature,NA,20.0
2018/08/25 01:57:17,001e0610e540,metsense,bmp180,pressure,9959600,995.96
2018/08/25 01:57:17,001e0610e540,metsense,bmp180,temperature,NA,21.1
2018/08/25 01:57:17,001e0610e540,metsense,tsys01,temperature,NA,19.29
2018/08/25 01:57:17,001e0610ef27,metsense,bmp180,pressure,9940000,994.0
2018/08/25 01:57:17,001e0610ef27,metsense,bmp180,temperature,NA,20.8
2018/08/25 01:57:17,001e0610ef27,metsense,htu21d,temperature,NA,3.63
2018/08/25 01:57:17,001e0610ef27,metsense,tsys01,temperature,NA,20.54
2018/08/25 01:57:17,001e06113ad8,metsense,bmp180,pressure,10160000,1017.32
2018/08/25 01:57:17,001e06113ad8,metsense,bmp180,temperature,28714,51.4
2018/08/25 01:57:17,001e06113ad8,metsense,htu21d,temperature,19380,5.11
2018/08/25 01:57:17,001e06113ad8,metsense,tsys01,temperature,9680870,20.75
2018/08/25 01:57:19,001e0610f05c,metsense,bmp180,pressure,11093120,1038.66
2018/08/25 01:57:19,001e0610f05c,metsense,bmp180,temperature,23371,18.9
2018/08/25 01:57:19,001e0610f05c,metsense,htu21d,temperature,24560,19.0
2018/08/25 01:57:19,001e0610f05c,metsense,tsys01,temperature,9645840,19.57
2018/08/25 01:57:19,001e06113f54,metsense,bmp180,pressure,10117728,1001.37
2018/08/25 01:57:19,001e06113f54,metsense,bmp180,temperature,27975,47.1
2018/08/25 01:57:19,001e06113f54,metsense,htu21d,humidity,44790,79.43
2018/08/25 01:57:19,001e06113f54,metsense,htu21d,temperature,24520,18.89
2018/08/25 01:57:19,001e06113f54,metsense,tsys01,temperature,9630530,19.05
2018/08/25 01:57:20,001e061144be,metsense,bmp180,pressure,10012224,985.93
2018/08/25 01:57:20,001e061144be,metsense,bmp180,temperature,27782,46.0
2018/08/25 01:57:20,001e061144be,metsense,htu21d,humidity,41530,73.21
2018/08/25 01:57:20,001e061144be,metsense,htu21d,temperature,25152,20.59
2018/08/25 01:57:20,001e061144be,metsense,tsys01,temperature,9700188,21.41
2018/08/25 01:57:22,001e06109416,metsense,bmp180,pressure,10869600,1070.28
2018/08/25 01:57:22,001e06109416,metsense,bmp180,temperature,26665,39.5
2018/08/25 01:57:22,001e06109416,metsense,htu21d,humidity,42390,74.85
2018/08/25 01:57:22,001e06109416,metsense,htu21d,temperature,24968,20.1
2018/08/25 01:57:22,001e06109416,metsense,tsys01,temperature,9640794,19.4
2018/08/25 01:57:22,001e0610bbf9,metsense,bmp180,pressure,11023968,1015.89
2018/08/25 01:57:22,001e0610bbf9,metsense,bmp180,temperature,22582,13.6
2018/08/25 01:57:22,001e0610bbf9,metsense,htu21d,humidity,48210,85.95
2018/08/25 01:57:22,001e0610bbf9,metsense,htu21d,temperature,24284,18.26
2018/08/25 01:57:22,001e0610bbf9,metsense,tsys01,temperature,9637758,19.29
2018/08/25 01:57:22,001e0610e532,metsense,bmp180,pressure,9960800,996.08
2018/08/25 01:57:22,001e0610e532,metsense,bmp180,temperature,NA,21.95
2018/08/25 01:57:22,001e0610e532,metsense,htu21d,humidity,NA,69.33
2018/08/25 01:57:22,001e0610e532,metsense,htu21d,temperature,NA,21.41
2018/08/25 01:57:22,001e0610e532,metsense,tsys01,temperature,NA,21.78
2018/08/25 01:57:24,001e06113a48,metsense,bmp180,pressure,10002528,960.54
2018/08/25 01:57:24,001e06113a48,metsense,bmp180,temperature,26170,36.5
2018/08/25 01:57:24,001e06113a48,metsense,htu21d,humidity,42854,75.73
2018/08/25 01:57:24,001e06113a48,metsense,htu21d,temperature,24984,20.14
2018/08/25 01:57:24,001e06113a48,metsense,tsys01,temperature,9649526,19.69
2018/08/25 01:57:25,001e0611536c,metsense,bmp180,pressure,10019136,975.46
2018/08/25 01:57:25,001e0611536c,metsense,bmp180,temperature,27024,41.6
2018/08/25 01:57:25,001e0611536c,metsense,htu21d,humidity,41606,73.35
2018/08/25 01:57:25,001e0611536c,metsense,htu21d,temperature,25060,20.34
2018/08/25 01:57:26,001e0610e809,metsense,bmp180,pressure,9936000,993.6
2018/08/25 01:57:26,001e0610e809,metsense,bmp180,temperature,NA,20.2
2018/08/25 01:57:26,001e0610e809,metsense,htu21d,temperature,NA,19.4
2018/08/25 01:57:26,001e0610e809,metsense,tsys01,temperature,NA,-8.39
2018/08/25 01:57:27,001e06113acb,metsense,bmp180,pressure,10396576,1033.83
2018/08/25 01:57:27,001e06113acb,metsense,bmp180,temperature,27917,46.8
2018/08/25 01:57:27,001e06113acb,metsense,htu21d,humidity,44918,79.67
2018/08/25 01:57:27,001e06113acb,metsense,htu21d,temperature,24532,18.93
2018/08/25 01:57:27,001e06113acb,metsense,tsys01,temperature,9630924,19.06
2018/08/25 01:57:28,001e0610ee82,metsense,bmp180,pressure,9920500,992.05
2018/08/25 01:57:28,001e0610ee82,metsense,bmp180,temperature,NA,20.0
2018/08/25 01:57:28,001e0610ee82,metsense,htu21d,humidity,NA,75.04
2018/08/25 01:57:28,001e0610ee82,metsense,htu21d,temperature,NA,20.38
2018/08/25 01:57:28,001e0610ee82,metsense,tsys01,temperature,NA,20.62
2018/08/25 01:57:29,001e0610ba8f,metsense,bmp180,pressure,9930400,993.04
2018/08/25 01:57:29,001e0610ba8f,metsense,bmp180,temperature,NA,19.6
2018/08/25 01:57:29,001e0610ba8f,metsense,htu21d,humidity,NA,84.39
2018/08/25 01:57:29,001e0610ba8f,metsense,htu21d,temperature,NA,19.07
2018/08/25 01:57:29,001e0610ba8f,metsense,tsys01,temperature,NA,19.51
2018/08/25 01:57:30,001e0610ee41,metsense,bmp180,pressure,9938600,993.86
2018/08/25 01:57:30,001e0610ee41,metsense,bmp180,temperature,NA,20.25
2018/08/25 01:57:30,001e0610ee41,metsense,htu21d,temperature,NA,19.82
2018/08/25 01:57:30,001e0610ee41,metsense,tsys01,temperature,NA,19.99
2018/08/25 01:57:31,001e0610ee43,metsense,bmp180,pressure,10788000,1003.46
2018/08/25 01:57:31,001e0610ee43,metsense,bmp180,temperature,23327,18.6
2018/08/25 01:57:31,001e0610ee43,metsense,htu21d,humidity,39050,68.48
2018/08/25 01:57:31,001e0610ee43,metsense,htu21d,temperature,25404,21.27
2018/08/25 01:57:31,001e0610ee43,metsense,tsys01,temperature,9704816,21.57
2018/08/25 01:57:32,001e0610ee36,metsense,bmp180,pressure,10929888,1033.41
2018/08/25 01:57:32,001e0610ee36,metsense,bmp180,temperature,24097,23.7
2018/08/25 01:57:32,001e0610ee36,metsense,htu21d,humidity,40666,71.56
2018/08/25 01:57:32,001e0610ee36,metsense,htu21d,temperature,25180,20.66
2018/08/25 01:57:32,001e0610ee36,metsense,tsys01,temperature,9693952,21.2
2018/08/25 01:57:33,001e0610ee33,metsense,bmp180,pressure,9929000,992.9
2018/08/25 01:57:33,001e0610ee33,metsense,bmp180,temperature,NA,21.1
2018/08/25 01:57:33,001e0610ee33,metsense,htu21d,humidity,NA,71.33
2018/08/25 01:57:33,001e0610ee33,metsense,htu21d,temperature,NA,20.96
2018/08/25 01:57:33,001e0610ee33,metsense,tsys01,temperature,NA,21.26
2018/08/25 01:57:33,001e061135cb,metsense,bmp180,pressure,9914000,991.4
2018/08/25 01:57:33,001e061135cb,metsense,bmp180,temperature,NA,19.54
2018/08/25 01:57:33,001e061135cb,metsense,htu21d,humidity,NA,80.32
2018/08/25 01:57:33,001e061135cb,metsense,htu21d,temperature,NA,19.39
2018/08/25 01:57:33,001e061135cb,metsense,tsys01,temperature,NA,20.25
2018/08/25 01:57:33,001e061146ba,metsense,bmp180,pressure,10167712,989.27
2018/08/25 01:57:33,001e061146ba,metsense,bmp180,temperature,26777,40.2
2018/08/25 01:57:33,001e061146ba,metsense,htu21d,humidity,43794,77.53
2018/08/25 01:57:33,001e061146ba,metsense,htu21d,temperature,24712,19.41
2018/08/25 01:57:33,001e061146ba,metsense,tsys01,temperature,9669250,20.36
2018/08/25 01:57:34,001e0610bc10,metsense,bmp180,pressure,10920288,1035.81
2018/08/25 01:57:34,001e0610bc10,metsense,bmp180,temperature,24294,24.9
2018/08/25 01:57:34,001e0610bc10,metsense,htu21d,humidity,44506,78.88
2018/08/25 01:57:34,001e0610bc10,metsense,htu21d,temperature,24612,19.14
2018/08/25 01:57:34,001e0610bc10,metsense,tsys01,temperature,9635414,19.22
2018/08/25 01:57:35,001e0610bbff,metsense,bmp180,pressure,9927000,992.7
2018/08/25 01:57:35,001e0610bbff,metsense,bmp180,temperature,NA,19.4
2018/08/25 01:57:35,001e0610bbff,metsense,tsys01,temperature,NA,19.46
2018/08/25 01:57:35,001e0610ee5d,metsense,bmp180,pressure,10977248,1035.8
2018/08/25 01:57:35,001e0610ee5d,metsense,bmp180,temperature,23929,22.6
2018/08/25 01:57:35,001e0610ee5d,metsense,htu21d,humidity,44346,78.58
2018/08/25 01:57:35,001e0610ee5d,metsense,htu21d,temperature,24612,19.14
2018/08/25 01:57:35,001e0610ee5d,metsense,tsys01,temperature,9650924,19.74
2018/08/25 01:57:35,001e06113cf1,metsense,bmp180,pressure,10195520,1019.55
2018/08/25 01:57:35,001e06113cf1,metsense,bmp180,temperature,28575,50.6
2018/08/25 01:57:35,001e06113cf1,metsense,htu21d,humidity,42406,74.88
2018/08/25 01:57:35,001e06113cf1,metsense,htu21d,temperature,24860,19.81
2018/08/25 01:57:35,001e06113cf1,metsense,tsys01,temperature,9646322,19.58
2018/08/25 01:57:36,001e0611462f,metsense,bmp180,pressure,9636416,934.94
2018/08/25 01:57:36,001e0611462f,metsense,bmp180,temperature,27354,43.5
2018/08/25 01:57:36,001e0611462f,metsense,htu21d,humidity,42370,74.81
2018/08/25 01:57:36,001e0611462f,metsense,htu21d,temperature,24460,18.73
2018/08/25 01:57:36,001e0611462f,metsense,tsys01,temperature,9626904,18.93
2018/08/25 01:57:38,001e0610fb4c,metsense,bmp180,pressure,9926400,992.64
2018/08/25 01:57:38,001e0610fb4c,metsense,bmp180,temperature,NA,19.5
2018/08/25 01:57:38,001e0610fb4c,metsense,tsys01,temperature,NA,19.4
2018/08/25 01:57:39,001e0610b9e9,metsense,bmp180,pressure,10737824,1018.09
2018/08/25 01:57:39,001e0610b9e9,metsense,bmp180,temperature,24473,26.1
2018/08/25 01:57:39,001e0610b9e9,metsense,htu21d,humidity,42298,74.67
2018/08/25 01:57:39,001e0610b9e9,metsense,htu21d,temperature,24672,19.3
2018/08/25 01:57:39,001e0610b9e9,metsense,tsys01,temperature,9657742,19.97
2018/08/25 01:57:39,001e061130f4,metsense,bmp180,pressure,10709856,990.72
2018/08/25 01:57:39,001e061130f4,metsense,bmp180,temperature,23111,17.2
2018/08/25 01:57:39,001e061130f4,metsense,htu21d,humidity,42078,74.25
2018/08/25 01:57:39,001e061130f4,metsense,htu21d,temperature,25076,20.39
2018/08/25 01:57:39,001e061130f4,metsense,tsys01,temperature,9672076,20.46
2018/08/25 01:57:40,001e0610bc12,metsense,bmp180,temperature,28813,51.9
2018/08/25 01:57:40,001e0610bc12,metsense,htu21d,humidity,43434,76.84
2018/08/25 01:57:40,001e0610bc12,metsense,htu21d,temperature,24844,19.76
2018/08/25 01:57:40,001e0610bc12,metsense,tsys01,temperature,9651632,19.76
2018/08/25 01:57:40,001e0610eef4,metsense,bmp180,pressure,9914900,991.49
2018/08/25 01:57:40,001e0610eef4,metsense,bmp180,temperature,NA,19.4
2018/08/25 01:57:40,001e0610eef4,metsense,htu21d,humidity,NA,79.41
2018/08/25 01:57:40,001e0610eef4,metsense,htu21d,temperature,NA,19.66
2018/08/25 01:57:40,001e0610eef4,metsense,tsys01,temperature,NA,19.97
2018/08/25 01:57:40,001e06115365,metsense,bmp180,pressure,10199808,1027.27
2018/08/25 01:57:40,001e06115365,metsense,bmp180,temperature,29063,53.4
2018/08/25 01:57:40,001e06115365,metsense,htu21d,humidity,40626,71.48
2018/08/25 01:57:40,001e06115365,metsense,htu21d,temperature,25116,20.49
2018/08/25 01:57:40,001e06115365,metsense,tsys01,temperature,9700432,21.42
2018/08/25 01:57:41,001e0610ef27,metsense,bmp180,pressure,9939500,993.95
2018/08/25 01:57:41,001e0610ef27,metsense,bmp180,temperature,NA,20.75
2018/08/25 01:57:41,001e0610ef27,metsense,htu21d,temperature,NA,3.75
2018/08/25 01:57:41,001e0610ef27,metsense,tsys01,temperature,NA,20.5
2018/08/25 01:57:41,001e06113d22,metsense,bmp180,pressure,9645376,938.52
2018/08/25 01:57:41,001e06113d22,metsense,bmp180,temperature,27532,44.6
2018/08/25 01:57:41,001e06113d22,metsense,htu21d,humidity,49550,88.51
2018/08/25 01:57:41,001e06113d22,metsense,htu21d,temperature,24672,19.3
2018/08/25 01:57:41,001e06113d22,metsense,tsys01,temperature,9620694,18.71
2018/08/25 01:57:42,001e0610e537,metsense,bmp180,pressure,10592448,988.32
2018/08/25 01:57:42,001e0610e537,metsense,bmp180,temperature,23716,21.2
2018/08/25 01:57:42,001e0610e537,metsense,htu21d,humidity,41750,73.63
2018/08/25 01:57:42,001e0610e537,metsense,htu21d,temperature,24744,19.5
2018/08/25 01:57:42,001e0610e537,metsense,tsys01,temperature,9642162,19.44
2018/08/25 01:57:43,001e0610e540,metsense,bmp180,pressure,9959900,995.99
2018/08/25 01:57:43,001e0610e540,metsense,bmp180,temperature,NA,20.9
2018/08/25 01:57:43,001e0610e540,metsense,htu21d,temperature,NA,9.18
2018/08/25 01:57:43,001e0610e540,metsense,tsys01,temperature,NA,19.18
2018/08/25 01:57:44,001e0610f05c,metsense,bmp180,pressure,11091488,1038.7
2018/08/25 01:57:44,001e0610f05c,metsense,bmp180,temperature,23381,19.0
2018/08/25 01:57:44,001e0610f05c,metsense,htu21d,temperature,24568,19.02
2018/08/25 01:57:44,001e0610f05c,metsense,tsys01,temperature,9648402,19.66
2018/08/25 01:57:44,001e06113f54,metsense,bmp180,pressure,10117440,1001.37
2018/08/25 01:57:44,001e06113f54,metsense,bmp180,temperature,27976,47.2
2018/08/25 01:57:44,001e06113f54,metsense,htu21d,humidity,44802,79.45
2018/08/25 01:57:44,001e06113f54,metsense,htu21d,temperature,24520,18.89
2018/08/25 01:57:44,001e06113f54,metsense,tsys01,temperature,9630922,19.06
2018/08/25 01:57:45,001e061144be,metsense,bmp180,pressure,10009152,985.95
2018/08/25 01:57:45,001e061144be,metsense,bmp180,temperature,27810,46.2
2018/08/25 01:57:45,001e061144be,metsense,htu21d,humidity,41218,72.61
2018/08/25 01:57:45,001e061144be,metsense,htu21d,temperature,25220,20.77
2018/08/25 01:57:45,001e061144be,metsense,tsys01,temperature,9702686,21.5
2018/08/25 01:57:46,001e0610e532,metsense,bmp180,pressure,9960900,996.09
2018/08/25 01:57:46,001e0610e532,metsense,bmp180,temperature,NA,22.1
2018/08/25 01:57:46,001e0610e532,metsense,htu21d,humidity,NA,69.07
2018/08/25 01:57:46,001e0610e532,metsense,htu21d,temperature,NA,21.51
2018/08/25 01:57:46,001e0610e532,metsense,tsys01,temperature,NA,21.94
2018/08/25 01:57:46,001e06113ad8,metsense,bmp180,pressure,10160032,1017.27
2018/08/25 01:57:46,001e06113ad8,metsense,bmp180,temperature,28711,51.4
2018/08/25 01:57:46,001e06113ad8,metsense,htu21d,temperature,19380,5.11
2018/08/25 01:57:46,001e06113ad8,metsense,tsys01,temperature,9680250,20.74
2018/08/25 01:57:47,001e06109416,metsense,bmp180,pressure,10869728,1070.34
2018/08/25 01:57:47,001e06109416,metsense,bmp180,temperature,26668,39.5
2018/08/25 01:57:47,001e06109416,metsense,htu21d,humidity,42310,74.7
2018/08/25 01:57:47,001e06109416,metsense,htu21d,temperature,24980,20.13
2018/08/25 01:57:47,001e06109416,metsense,tsys01,temperature,9641164,19.41
2018/08/25 01:57:47,001e0610bbf9,metsense,bmp180,pressure,11024096,1015.97
2018/08/25 01:57:47,001e0610bbf9,metsense,bmp180,temperature,22585,13.6
2018/08/25 01:57:47,001e0610bbf9,metsense,htu21d,humidity,48130,85.8
2018/08/25 01:57:47,001e0610bbf9,metsense,htu21d,temperature,24292,18.28
2018/08/25 01:57:47,001e0610bbf9,metsense,tsys01,temperature,9637412,19.29
2018/08/25 01:57:49,001e0610e809,metsense,bmp180,pressure,9935700,993.57
2018/08/25 01:57:49,001e0610e809,metsense,bmp180,temperature,NA,20.2
2018/08/25 01:57:49,001e0610e809,metsense,htu21d,temperature,NA,19.4
2018/08/25 01:57:49,001e0610e809,metsense,tsys01,temperature,NA,-8.34
2018/08/25 01:57:50,001e06113a48,metsense,bmp180,pressure,10002336,960.63
2018/08/25 01:57:50,001e06113a48,metsense,bmp180,temperature,26178,36.6
2018/08/25 01:57:50,001e06113a48,metsense,htu21d,humidity,42838,75.7
2018/08/25 01:57:50,001e06113a48,metsense,htu21d,temperature,24992,20.16
2018/08/25 01:57:50,001e06113a48,metsense,tsys01,temperature,9650652,19.73
2018/08/25 01:57:50,001e0611536c,metsense,bmp180,pressure,10018240,975.43
2018/08/25 01:57:50,001e0611536c,metsense,bmp180,temperature,27032,41.7
2018/08/25 01:57:50,001e0611536c,metsense,htu21d,humidity,41510,73.17
2018/08/25 01:57:50,001e0611536c,metsense,htu21d,temperature,25076,20.39
2018/08/25 01:57:52,001e0610ba8f,metsense,bmp180,pressure,9930500,993.05
2018/08/25 01:57:52,001e0610ba8f,metsense,bmp180,temperature,NA,19.6
2018/08/25 01:57:52,001e0610ba8f,metsense,htu21d,humidity,NA,84.43
2018/08/25 01:57:52,001e0610ba8f,metsense,htu21d,temperature,NA,19.06
2018/08/25 01:57:52,001e0610ba8f,metsense,tsys01,temperature,NA,19.51
2018/08/25 01:57:52,001e06113acb,metsense,bmp180,pressure,10395904,1033.82
2018/08/25 01:57:52,001e06113acb,metsense,bmp180,temperature,27921,46.8
2018/08/25 01:57:52,001e06113acb,metsense,htu21d,humidity,44774,79.4
2018/08/25 01:57:52,001e06113acb,metsense,htu21d,temperature,24548,18.97
2018/08/25 01:57:52,001e06113acb,metsense,tsys01,temperature,9631208,19.07
2018/08/25 01:57:54,001e0610ee82,metsense,bmp180,pressure,9920500,992.05
2018/08/25 01:57:54,001e0610ee82,metsense,bmp180,temperature,NA,20.04
2018/08/25 01:57:54,001e0610ee82,metsense,htu21d,humidity,NA,75.03
2018/08/25 01:57:54,001e0610ee82,metsense,htu21d,temperature,NA,20.41
2018/08/25 01:57:54,001e0610ee82,metsense,tsys01,temperature,NA,20.66
2018/08/25 01:57:56,001e0610ee33,metsense,bmp180,pressure,9928500,992.85
2018/08/25 01:57:56,001e0610ee33,metsense,bmp180,temperature,NA,21.0
2018/08/25 01:57:56,001e0610ee33,metsense,htu21d,humidity,NA,71.56
2018/08/25 01:57:56,001e0610ee33,metsense,htu21d,temperature,NA,20.88
2018/08/25 01:57:56,001e0610ee33,metsense,tsys01,temperature,NA,21.21
2018/08/25 01:57:56,001e0610ee41,metsense,bmp180,pressure,9937700,993.77
2018/08/25 01:57:56,001e0610ee41,metsense,bmp180,temperature,NA,20.29
2018/08/25 01:57:56,001e0610ee41,metsense,htu21d,temperature,NA,19.88
2018/08/25 01:57:56,001e0610ee41,metsense,tsys01,temperature,NA,20.09
2018/08/25 01:57:56,001e0610ee43,metsense,bmp180,pressure,10783744,1003.54
2018/08/25 01:57:56,001e0610ee43,metsense,bmp180,temperature,23359,18.9
2018/08/25 01:57:56,001e0610ee43,metsense,htu21d,humidity,38674,67.76
2018/08/25 01:57:56,001e0610ee43,metsense,htu21d,temperature,25484,21.48
2018/08/25 01:57:56,001e0610ee43,metsense,tsys01,temperature,9712256,21.82
2018/08/25 01:57:57,001e061135cb,metsense,bmp180,pressure,9914200,991.42
2018/08/25 01:57:57,001e061135cb,metsense,bmp180,temperature,NA,19.54
2018/08/25 01:57:57,001e061135cb,metsense,htu21d,humidity,NA,80.36
2018/08/25 01:57:57,001e061135cb,metsense,htu21d,temperature,NA,19.37
2018/08/25 01:57:57,001e061135cb,metsense,tsys01,temperature,NA,20.22
2018/08/25 01:57:58,001e0610ee36,metsense,bmp180,pressure,10928672,1033.45
2018/08/25 01:57:58,001e0610ee36,metsense,bmp180,temperature,24104,23.7
2018/08/25 01:57:58,001e0610ee36,metsense,htu21d,humidity,40530,71.3
2018/08/25 01:57:58,001e0610ee36,metsense,htu21d,temperature,25196,20.71
2018/08/25 01:57:58,001e0610ee36,metsense,tsys01,temperature,9695888,21.27
2018/08/25 01:57:59,001e0610bc10,metsense,bmp180,pressure,10922080,1035.94
2018/08/25 01:57:59,001e0610bc10,metsense,bmp180,temperature,24288,24.9
2018/08/25 01:57:59,001e0610bc10,metsense,htu21d,humidity,44606,79.08
2018/08/25 01:57:59,001e0610bc10,metsense,htu21d,temperature,24612,19.14
2018/08/25 01:57:59,001e0610bc10,metsense,tsys01,temperature,9633092,19.14
2018/08/25 01:57:59,001e061146ba,metsense,bmp180,pressure,10165216,989.33
2018/08/25 01:57:59,001e061146ba,metsense,bmp180,temperature,26802,40.3
2018/08/25 01:57:59,001e061146ba,metsense,htu21d,humidity,43626,77.21
2018/08/25 01:57:59,001e061146ba,metsense,htu21d,temperature,24752,19.52
2018/08/25 01:57:59,001e061146ba,metsense,tsys01,temperature,9675618,20.58
2018/08/25 01:58:00,001e0610ee5d,metsense,bmp180,pressure,10977376,1035.77
2018/08/25 01:58:00,001e0610ee5d,metsense,bmp180,temperature,23926,22.6
2018/08/25 01:58:00,001e0610ee5d,metsense,htu21d,humidity,44382,78.65
2018/08/25 01:58:00,001e0610ee5d,metsense,htu21d,temperature,24600,19.11
2018/08/25 01:58:00,001e0610ee5d,metsense,tsys01,temperature,9650490,19.73
2018/08/25 01:58:00,001e06113cf1,metsense,bmp180,pressure,10194496,1019.47
2018/08/25 01:58:00,001e06113cf1,metsense,bmp180,temperature,28577,50.6
2018/08/25 01:58:00,001e06113cf1,metsense,htu21d,humidity,42274,74.63
2018/08/25 01:58:00,001e06113cf1,metsense,htu21d,temperature,24868,19.83
2018/08/25 01:58:00,001e06113cf1,metsense,tsys01,temperature,9647010,19.61
2018/08/25 01:58:02,001e0610fb4c,metsense,bmp180,pressure,9927500,992.75
2018/08/25 01:58:02,001e0610fb4c,metsense,bmp180,temperature,NA,19.5
2018/08/25 01:58:02,001e0610fb4c,metsense,tsys01,temperature,NA,19.41
2018/08/25 01:58:02,001e0611462f,metsense,bmp180,pressure,9636960,935.03
2018/08/25 01:58:02,001e0611462f,metsense,bmp180,temperature,27355,43.6
2018/08/25 01:58:02,001e0611462f,metsense,htu21d,humidity,42394,74.86
2018/08/25 01:58:02,001e0611462f,metsense,htu21d,temperature,24452,18.71
2018/08/25 01:58:02,001e0611462f,metsense,tsys01,temperature,9626802,18.92
2018/08/25 01:58:03,001e0610bbff,metsense,bmp180,pressure,9926800,992.68
2018/08/25 01:58:03,001e0610bbff,metsense,bmp180,temperature,NA,19.4
2018/08/25 01:58:03,001e0610bbff,metsense,tsys01,temperature,NA,19.43
2018/08/25 01:58:04,001e0610b9e9,metsense,bmp180,pressure,10736896,1018.13
2018/08/25 01:58:04,001e0610b9e9,metsense,bmp180,temperature,24480,26.1
2018/08/25 01:58:04,001e0610b9e9,metsense,htu21d,humidity,42258,74.6
2018/08/25 01:58:04,001e0610b9e9,metsense,htu21d,temperature,24684,19.33
2018/08/25 01:58:04,001e0610b9e9,metsense,tsys01,temperature,9658802,20.01
2018/08/25 01:58:04,001e0610eef4,metsense,bmp180,pressure,9915100,991.51
2018/08/25 01:58:04,001e0610eef4,metsense,bmp180,temperature,NA,19.34
2018/08/25 01:58:04,001e0610eef4,metsense,htu21d,humidity,NA,79.5
2018/08/25 01:58:04,001e0610eef4,metsense,htu21d,temperature,NA,19.61
2018/08/25 01:58:04,001e0610eef4,metsense,tsys01,temperature,NA,19.9
